V1,V2
1,1
0.995633187772926,1
0.991266375545852,1
0.986899563318777,1
0.982532751091703,1
0.978165938864629,1
0.973799126637555,1
0.96943231441048,1
0.965065502183406,1
0.960698689956332,1
0.956331877729258,1
0.951965065502183,1
0.947598253275109,1
0.947598253275109,0.995633187772926
0.943231441048035,0.995633187772926
0.938864628820961,0.995633187772926
0.934497816593886,0.995633187772926
0.930131004366812,0.995633187772926
0.925764192139738,0.995633187772926
0.925764192139738,0.991266375545852
0.921397379912664,0.991266375545852
0.91703056768559,0.991266375545852
0.912663755458515,0.991266375545852
0.908296943231441,0.991266375545852
0.903930131004367,0.991266375545852
0.899563318777293,0.991266375545852
0.895196506550218,0.991266375545852
0.890829694323144,0.991266375545852
0.88646288209607,0.991266375545852
0.882096069868996,0.991266375545852
0.877729257641921,0.991266375545852
0.873362445414847,0.991266375545852
0.868995633187773,0.991266375545852
0.864628820960699,0.991266375545852
0.860262008733624,0.991266375545852
0.85589519650655,0.991266375545852
0.851528384279476,0.991266375545852
0.847161572052402,0.991266375545852
0.842794759825327,0.991266375545852
0.842794759825327,0.986899563318777
0.838427947598253,0.986899563318777
0.834061135371179,0.986899563318777
0.829694323144105,0.986899563318777
0.825327510917031,0.986899563318777
0.820960698689956,0.986899563318777
0.816593886462882,0.986899563318777
0.812227074235808,0.986899563318777
0.807860262008734,0.986899563318777
0.803493449781659,0.986899563318777
0.799126637554585,0.986899563318777
0.794759825327511,0.986899563318777
0.790393013100437,0.986899563318777
0.786026200873363,0.986899563318777
0.781659388646288,0.986899563318777
0.777292576419214,0.986899563318777
0.77292576419214,0.986899563318777
0.768558951965066,0.986899563318777
0.764192139737991,0.986899563318777
0.759825327510917,0.986899563318777
0.755458515283843,0.986899563318777
0.755458515283843,0.982532751091703
0.751091703056769,0.982532751091703
0.746724890829694,0.982532751091703
0.74235807860262,0.982532751091703
0.737991266375546,0.982532751091703
0.733624454148472,0.982532751091703
0.729257641921397,0.982532751091703
0.724890829694323,0.982532751091703
0.720524017467249,0.982532751091703
0.716157205240175,0.982532751091703
0.7117903930131,0.982532751091703
0.707423580786026,0.982532751091703
0.703056768558952,0.982532751091703
0.698689956331878,0.982532751091703
0.694323144104803,0.982532751091703
0.689956331877729,0.982532751091703
0.689956331877729,0.978165938864629
0.685589519650655,0.978165938864629
0.681222707423581,0.978165938864629
0.676855895196507,0.978165938864629
0.676855895196507,0.973799126637555
0.672489082969432,0.973799126637555
0.668122270742358,0.973799126637555
0.663755458515284,0.973799126637555
0.65938864628821,0.973799126637555
0.655021834061135,0.973799126637555
0.655021834061135,0.96943231441048
0.650655021834061,0.96943231441048
0.646288209606987,0.96943231441048
0.641921397379913,0.96943231441048
0.641921397379913,0.965065502183406
0.637554585152838,0.965065502183406
0.633187772925764,0.965065502183406
0.62882096069869,0.965065502183406
0.624454148471616,0.965065502183406
0.620087336244541,0.965065502183406
0.615720524017467,0.965065502183406
0.615720524017467,0.960698689956332
0.611353711790393,0.960698689956332
0.606986899563319,0.960698689956332
0.602620087336245,0.960698689956332
0.59825327510917,0.960698689956332
0.593886462882096,0.960698689956332
0.589519650655022,0.960698689956332
0.585152838427948,0.960698689956332
0.580786026200873,0.960698689956332
0.576419213973799,0.960698689956332
0.572052401746725,0.960698689956332
0.567685589519651,0.960698689956332
0.563318777292576,0.960698689956332
0.558951965065502,0.960698689956332
0.554585152838428,0.960698689956332
0.550218340611354,0.960698689956332
0.54585152838428,0.960698689956332
0.541484716157205,0.960698689956332
0.537117903930131,0.960698689956332
0.537117903930131,0.956331877729258
0.537117903930131,0.951965065502183
0.537117903930131,0.947598253275109
0.532751091703057,0.947598253275109
0.528384279475983,0.947598253275109
0.524017467248908,0.947598253275109
0.519650655021834,0.947598253275109
0.519650655021834,0.943231441048035
0.519650655021834,0.938864628820961
0.51528384279476,0.938864628820961
0.510917030567686,0.938864628820961
0.506550218340611,0.938864628820961
0.506550218340611,0.934497816593886
0.502183406113537,0.934497816593886
0.502183406113537,0.930131004366812
0.502183406113537,0.925764192139738
0.497816593886463,0.925764192139738
0.497816593886463,0.921397379912664
0.493449781659389,0.921397379912664
0.493449781659389,0.91703056768559
0.489082969432314,0.91703056768559
0.48471615720524,0.91703056768559
0.480349344978166,0.91703056768559
0.475982532751092,0.91703056768559
0.471615720524017,0.91703056768559
0.467248908296943,0.91703056768559
0.462882096069869,0.91703056768559
0.462882096069869,0.912663755458515
0.458515283842795,0.912663755458515
0.45414847161572,0.912663755458515
0.449781659388646,0.912663755458515
0.449781659388646,0.908296943231441
0.445414847161572,0.908296943231441
0.441048034934498,0.908296943231441
0.436681222707424,0.908296943231441
0.432314410480349,0.908296943231441
0.432314410480349,0.903930131004367
0.432314410480349,0.899563318777293
0.427947598253275,0.899563318777293
0.423580786026201,0.899563318777293
0.419213973799127,0.899563318777293
0.414847161572052,0.899563318777293
0.410480349344978,0.899563318777293
0.406113537117904,0.899563318777293
0.40174672489083,0.899563318777293
0.397379912663755,0.899563318777293
0.393013100436681,0.899563318777293
0.388646288209607,0.899563318777293
0.384279475982533,0.899563318777293
0.384279475982533,0.895196506550218
0.379912663755459,0.895196506550218
0.375545851528384,0.895196506550218
0.37117903930131,0.895196506550218
0.366812227074236,0.895196506550218
0.362445414847162,0.895196506550218
0.358078602620087,0.895196506550218
0.358078602620087,0.890829694323144
0.353711790393013,0.890829694323144
0.353711790393013,0.88646288209607
0.353711790393013,0.882096069868996
0.353711790393013,0.877729257641921
0.353711790393013,0.873362445414847
0.349344978165939,0.873362445414847
0.344978165938865,0.873362445414847
0.344978165938865,0.868995633187773
0.34061135371179,0.868995633187773
0.336244541484716,0.868995633187773
0.336244541484716,0.864628820960699
0.331877729257642,0.864628820960699
0.327510917030568,0.864628820960699
0.327510917030568,0.860262008733624
0.327510917030568,0.85589519650655
0.323144104803493,0.85589519650655
0.323144104803493,0.851528384279476
0.318777292576419,0.851528384279476
0.314410480349345,0.851528384279476
